week_end,geo,ab_estimate,pct_mean,pct_q025,pct_q25,pct_q75,pct_q975
2021-06-05,MB,Anti-N estimate,0.052005839,0.042021348,NA,NA,0.063396898
2021-06-12,MB,Anti-N estimate,0.05307812,0.043137457,NA,NA,0.064159477
2021-06-19,MB,Anti-N estimate,0.054148586,0.044053275,NA,NA,0.065302122
2021-06-26,MB,Anti-N estimate,0.055195449,0.044968478,NA,NA,0.066511522
2021-07-03,MB,Anti-N estimate,0.056194862,0.045563599,NA,NA,0.067851707
2021-07-10,MB,Anti-N estimate,0.057121,0.046032456,NA,NA,0.069369637
2021-07-17,MB,Anti-N estimate,0.057946308,0.046490009,NA,NA,0.070855789
2021-07-24,MB,Anti-N estimate,0.058641898,0.046708516,NA,NA,0.072140093
2021-07-31,MB,Anti-N estimate,0.059178146,0.046903666,NA,NA,0.073013532
2021-08-07,MB,Anti-N estimate,0.059525456,0.046924805,NA,NA,0.07385147
2021-08-14,MB,Anti-N estimate,0.059655207,0.046706258,NA,NA,0.074186344
2021-08-21,MB,Anti-N estimate,0.059540858,0.046433729,NA,NA,0.074122672
2021-08-28,MB,Anti-N estimate,0.059176933,0.046326033,NA,NA,0.073732922
2021-09-04,MB,Anti-N estimate,0.058632093,0.046082282,NA,NA,0.072916344
2021-09-11,MB,Anti-N estimate,0.057992686,0.045801437,NA,NA,0.071909412
2021-09-18,MB,Anti-N estimate,0.057342693,0.045434082,NA,NA,0.070959587
2021-09-25,MB,Anti-N estimate,0.056762748,0.04500888,NA,NA,0.069988938
2021-10-02,MB,Anti-N estimate,0.056330297,0.044880231,NA,NA,0.06922096
2021-10-09,MB,Anti-N estimate,0.056120813,0.044947729,NA,NA,0.068741307
2021-10-16,MB,Anti-N estimate,0.056210047,0.045038579,NA,NA,0.068596936
2021-10-23,MB,Anti-N estimate,0.056677282,0.04549467,NA,NA,0.069365152
2021-10-30,MB,Anti-N estimate,0.057609709,0.046160878,NA,NA,0.070537702
2021-11-06,MB,Anti-N estimate,0.05910809,0.04723413,NA,NA,0.072144675
2021-11-13,MB,Anti-N estimate,0.061294105,0.049019671,NA,NA,0.074958962
2021-11-20,MB,Anti-N estimate,0.064319914,0.051523229,NA,NA,0.07865142
2021-11-27,MB,Anti-N estimate,0.068380779,0.054977224,NA,NA,0.083377405
2021-12-04,MB,Anti-N estimate,0.073731862,0.059573614,NA,NA,0.089203083
2021-12-11,MB,Anti-N estimate,0.08071067,0.066010636,NA,NA,0.096914358
2021-12-18,MB,Anti-N estimate,0.089760935,0.074432796,NA,NA,0.106585099
2021-12-25,MB,Anti-N estimate,0.101256746,0.085058759,NA,NA,0.11877586
2022-01-01,MB,Anti-N estimate,0.115363398,0.098479296,NA,NA,0.133678813
2022-01-08,MB,Anti-N estimate,0.132159193,0.114731031,NA,NA,0.15134696
2022-01-15,MB,Anti-N estimate,0.151581685,0.133309076,NA,NA,0.171777371
2022-01-22,MB,Anti-N estimate,0.173362452,0.153391033,NA,NA,0.194493181
2022-01-29,MB,Anti-N estimate,0.196977036,0.175553442,NA,NA,0.21964692
2022-02-05,MB,Anti-N estimate,0.221625138,0.198081679,NA,NA,0.246510086
2022-02-12,MB,Anti-N estimate,0.246250863,0.220878424,NA,NA,0.273012879
2022-02-19,MB,Anti-N estimate,0.269617492,0.243215756,NA,NA,0.297626067
2022-02-26,MB,Anti-N estimate,0.290917209,0.264004191,NA,NA,0.318522148
2022-03-05,MB,Anti-N estimate,0.310060839,0.283415685,NA,NA,0.33715176
2022-03-12,MB,Anti-N estimate,0.327140311,0.301327295,NA,NA,0.353678784
2022-03-19,MB,Anti-N estimate,0.342359755,0.316874625,NA,NA,0.368493981
2022-03-26,MB,Anti-N estimate,0.356006645,0.330090709,NA,NA,0.382372612
2022-04-02,MB,Anti-N estimate,0.368429178,0.34108743,NA,NA,0.394860313
2022-04-09,MB,Anti-N estimate,0.38001965,0.351701065,NA,NA,0.407610607
2022-04-16,MB,Anti-N estimate,0.391202978,0.361927174,NA,NA,0.419608088
2022-04-23,MB,Anti-N estimate,0.402422014,0.373138708,NA,NA,0.430946328
2022-04-30,MB,Anti-N estimate,0.41389727,0.385339794,NA,NA,0.442565018
2022-05-07,MB,Anti-N estimate,0.425562551,0.397934611,NA,NA,0.453868332
2022-05-14,MB,Anti-N estimate,0.437330321,0.410707379,NA,NA,0.464703574
2022-05-21,MB,Anti-N estimate,0.44910886,0.422406006,NA,NA,0.475705792
2022-05-28,MB,Anti-N estimate,0.460803269,0.433988111,NA,NA,0.487857029
2022-06-04,MB,Anti-N estimate,0.472317065,0.44439482,NA,NA,0.500241276
2022-06-11,MB,Anti-N estimate,0.483553983,0.453959039,NA,NA,0.512165887
2022-06-18,MB,Anti-N estimate,0.494419561,0.464260927,NA,NA,0.52421045
2022-06-25,MB,Anti-N estimate,0.504824435,0.474809336,NA,NA,0.535029567
2022-07-02,MB,Anti-N estimate,0.514757658,0.485726675,NA,NA,0.544560732
2022-07-09,MB,Anti-N estimate,0.524300692,0.496167451,NA,NA,0.552917288
2022-07-16,MB,Anti-N estimate,0.533540504,0.505850116,NA,NA,0.561634631
2022-07-23,MB,Anti-N estimate,0.542563919,0.514301842,NA,NA,0.570539856
2022-07-30,MB,Anti-N estimate,0.551457789,0.521717245,NA,NA,0.580277762
2022-08-06,MB,Anti-N estimate,0.560309207,0.528945795,NA,NA,0.590339517
2022-08-13,MB,Anti-N estimate,0.569205499,0.536713889,NA,NA,0.600693519
2022-08-20,MB,Anti-N estimate,0.578233731,0.544479888,NA,NA,0.610535519
2022-08-27,MB,Anti-N estimate,0.587478023,0.553980344,NA,NA,0.619585343
2022-09-03,MB,Anti-N estimate,0.596970864,0.564934736,NA,NA,0.628091899
2022-09-10,MB,Anti-N estimate,0.606683051,0.575866789,NA,NA,0.636501466
2022-09-17,MB,Anti-N estimate,0.616579861,0.58676892,NA,NA,0.645053727
2022-09-24,MB,Anti-N estimate,0.626626071,0.597563072,NA,NA,0.654803131
2022-10-01,MB,Anti-N estimate,0.636787569,0.606993696,NA,NA,0.665205341
2022-10-08,MB,Anti-N estimate,0.647032663,0.615771179,NA,NA,0.676385886
2022-10-15,MB,Anti-N estimate,0.657332763,0.624622498,NA,NA,0.687151728
2022-10-22,MB,Anti-N estimate,0.667662113,0.634017185,NA,NA,0.698039556
2022-10-29,MB,Anti-N estimate,0.677994732,0.644726416,NA,NA,0.708242317
2022-11-05,MB,Anti-N estimate,0.688252131,0.656522868,NA,NA,0.717782617
2022-11-12,MB,Anti-N estimate,0.698295959,0.668322211,NA,NA,0.726571758
2022-11-19,MB,Anti-N estimate,0.707991894,0.679103431,NA,NA,0.735781041
2022-11-26,MB,Anti-N estimate,0.717216469,0.689247858,NA,NA,0.744976687
2022-12-03,MB,Anti-N estimate,0.725859035,0.697969877,NA,NA,0.753591056
2022-12-10,MB,Anti-N estimate,0.733822242,0.705780771,NA,NA,0.761389014
2022-12-17,MB,Anti-N estimate,0.741020779,0.711741964,NA,NA,0.769272694
2022-12-24,MB,Anti-N estimate,0.74737831,0.717896316,NA,NA,0.775426839
2022-12-31,MB,Anti-N estimate,0.752825397,0.724113385,NA,NA,0.780367134
2023-01-07,MB,Anti-N estimate,0.757380671,0.729708378,NA,NA,0.784154648
2023-01-14,MB,Anti-N estimate,0.761161932,0.73458852,NA,NA,0.786602488
2023-01-21,MB,Anti-N estimate,0.764284692,0.738867925,NA,NA,0.78854467
2023-01-28,MB,Anti-N estimate,0.766860407,0.741839611,NA,NA,0.791836671
2023-02-04,MB,Anti-N estimate,0.768999901,0.743146226,NA,NA,0.794692569
2023-02-11,MB,Anti-N estimate,0.770815276,0.743578491,NA,NA,0.797442624
2023-02-18,MB,Anti-N estimate,0.772420287,0.743199821,NA,NA,0.800495585
2023-02-25,MB,Anti-N estimate,0.773929169,0.744163169,NA,NA,0.802606253
2023-03-04,MB,Anti-N estimate,0.77545181,0.745100473,NA,NA,0.804285834
2023-03-11,MB,Anti-N estimate,0.77702149,0.747385958,NA,NA,0.805489237
2023-03-18,MB,Anti-N estimate,0.778581243,0.749479823,NA,NA,0.80563874
2023-03-25,MB,Anti-N estimate,0.78006859,0.752130053,NA,NA,0.806449289
2023-04-01,MB,Anti-N estimate,0.781423857,0.753797579,NA,NA,0.807099873
2023-04-08,MB,Anti-N estimate,0.782592214,0.755375072,NA,NA,0.808526144
2023-04-15,MB,Anti-N estimate,0.783524481,0.756672813,NA,NA,0.809986078
2023-04-22,MB,Anti-N estimate,0.784176712,0.755827521,NA,NA,0.810791567
2023-04-29,MB,Anti-N estimate,0.784508522,0.755179863,NA,NA,0.81183135
2023-05-06,MB,Anti-N estimate,0.78448208,0.7547245,NA,NA,0.811767796
2023-05-13,MB,Anti-N estimate,0.784119035,0.754879264,NA,NA,0.810589745
2023-05-20,MB,Anti-N estimate,0.783511511,0.755658709,NA,NA,0.808959673
2023-05-27,MB,Anti-N estimate,0.782753671,0.755965923,NA,NA,0.807204502
2023-06-03,MB,Anti-N estimate,0.781940308,0.757104775,NA,NA,0.806076598
2023-06-10,MB,Anti-N estimate,0.781168964,0.757709812,NA,NA,0.804900721
2023-06-17,MB,Anti-N estimate,0.780541068,0.757109405,NA,NA,0.803640807
2023-06-24,MB,Anti-N estimate,0.78016208,0.756509277,NA,NA,0.803664806
2023-07-01,MB,Anti-N estimate,0.780140652,0.755776787,NA,NA,0.804251078
2023-07-08,MB,Anti-N estimate,0.780584861,0.755245124,NA,NA,0.805282869
2023-07-15,MB,Anti-N estimate,0.78153666,0.756295771,NA,NA,0.806135417
2023-07-22,MB,Anti-N estimate,0.782956175,0.75752584,NA,NA,0.807060106
2023-07-29,MB,Anti-N estimate,0.784795362,0.759675235,NA,NA,0.808846691
2023-08-05,MB,Anti-N estimate,0.787003746,0.7626849,NA,NA,0.810235212
2023-08-12,MB,Anti-N estimate,0.78952944,0.765931706,NA,NA,0.811654763
2023-08-19,MB,Anti-N estimate,0.792320047,0.770195865,NA,NA,0.813488139
2023-08-26,MB,Anti-N estimate,0.795323484,0.774017083,NA,NA,0.815894258
2023-09-02,MB,Anti-N estimate,0.798488704,0.777412524,NA,NA,0.818317582
2023-09-09,MB,Anti-N estimate,0.801766321,0.780693768,NA,NA,0.821610997
2023-09-16,MB,Anti-N estimate,0.805109129,0.782842891,NA,NA,0.82591512
2023-09-23,MB,Anti-N estimate,0.808472508,0.784258836,NA,NA,0.831506184
2023-09-30,MB,Anti-N estimate,0.811814715,0.78521202,NA,NA,0.836788623
2020-03-07,MB,Anti-S estimate,0.004042854,0.001190058,NA,NA,0.013058058
2020-03-14,MB,Anti-S estimate,0.004623263,0.001338486,NA,NA,0.014880414
2020-03-21,MB,Anti-S estimate,0.005227426,0.001494841,NA,NA,0.016923567
2020-03-28,MB,Anti-S estimate,0.00583678,0.001664179,NA,NA,0.018672013
2020-04-04,MB,Anti-S estimate,0.006428688,0.001857625,NA,NA,0.020244568
2020-04-11,MB,Anti-S estimate,0.006977725,0.002028199,NA,NA,0.021847765
2020-04-18,MB,Anti-S estimate,0.007457906,0.002228939,NA,NA,0.022869508
2020-04-25,MB,Anti-S estimate,0.007855096,0.002426288,NA,NA,0.023508959
2020-05-02,MB,Anti-S estimate,0.008172623,0.002634881,NA,NA,0.024149158
2020-05-09,MB,Anti-S estimate,0.008420082,0.002846194,NA,NA,0.025116875
2020-05-16,MB,Anti-S estimate,0.00861078,0.00303929,NA,NA,0.025490905
2020-05-23,MB,Anti-S estimate,0.008759957,0.003191052,NA,NA,0.025820639
2020-05-30,MB,Anti-S estimate,0.008883366,0.003329364,NA,NA,0.025529837
2020-06-06,MB,Anti-S estimate,0.008996309,0.003400336,NA,NA,0.026475534
2020-06-13,MB,Anti-S estimate,0.009113143,0.003450061,NA,NA,0.0268196
2020-06-20,MB,Anti-S estimate,0.009247229,0.003420371,NA,NA,0.02716515
2020-06-27,MB,Anti-S estimate,0.009411269,0.00341932,NA,NA,0.027599874
2020-07-04,MB,Anti-S estimate,0.009618012,0.003439475,NA,NA,0.02807703
2020-07-11,MB,Anti-S estimate,0.009881324,0.003535705,NA,NA,0.029054873
2020-07-18,MB,Anti-S estimate,0.010214281,0.003659767,NA,NA,0.029989768
2020-07-25,MB,Anti-S estimate,0.010619759,0.003824565,NA,NA,0.030834189
2020-08-01,MB,Anti-S estimate,0.01109972,0.00409694,NA,NA,0.031734034
2020-08-08,MB,Anti-S estimate,0.011657786,0.004431779,NA,NA,0.032984406
2020-08-15,MB,Anti-S estimate,0.012298524,0.004842156,NA,NA,0.034635416
2020-08-22,MB,Anti-S estimate,0.013026723,0.005272792,NA,NA,0.036307184
2020-08-29,MB,Anti-S estimate,0.013846615,0.005667482,NA,NA,0.037767967
2020-09-05,MB,Anti-S estimate,0.014761033,0.006165048,NA,NA,0.039384112
2020-09-12,MB,Anti-S estimate,0.015770495,0.006791592,NA,NA,0.041218407
2020-09-19,MB,Anti-S estimate,0.016872283,0.007324847,NA,NA,0.043474385
2020-09-26,MB,Anti-S estimate,0.018059591,0.007834131,NA,NA,0.04566104
2020-10-03,MB,Anti-S estimate,0.0193209,0.008372645,NA,NA,0.048006796
2020-10-10,MB,Anti-S estimate,0.020640181,0.00902273,NA,NA,0.05053526
2020-10-17,MB,Anti-S estimate,0.02200469,0.009715711,NA,NA,0.053213336
2020-10-24,MB,Anti-S estimate,0.023406875,0.010585826,NA,NA,0.055825794
2020-10-31,MB,Anti-S estimate,0.024839442,0.01145451,NA,NA,0.058064036
2020-11-07,MB,Anti-S estimate,0.026294785,0.012444915,NA,NA,0.060249545
2020-11-14,MB,Anti-S estimate,0.027764517,0.013454798,NA,NA,0.062366969
2020-11-21,MB,Anti-S estimate,0.029238982,0.014425381,NA,NA,0.064585492
2020-11-28,MB,Anti-S estimate,0.030706789,0.015406,NA,NA,0.066189735
2020-12-05,MB,Anti-S estimate,0.032154418,0.016318788,NA,NA,0.068020646
2020-12-12,MB,Anti-S estimate,0.033565974,0.017172665,NA,NA,0.070306006
2020-12-19,MB,Anti-S estimate,0.034923124,0.01806947,NA,NA,0.071920805
2020-12-26,MB,Anti-S estimate,0.036205307,0.018771428,NA,NA,0.073606913
2021-01-02,MB,Anti-S estimate,0.037390255,0.01953998,NA,NA,0.075626202
2021-01-09,MB,Anti-S estimate,0.041924619,0.022286639,NA,NA,0.082207612
2021-01-16,MB,Anti-S estimate,0.046843098,0.025444442,NA,NA,0.089576963
2021-01-23,MB,Anti-S estimate,0.052220662,0.028961901,NA,NA,0.096178411
2021-01-30,MB,Anti-S estimate,0.058156906,0.032786915,NA,NA,0.105426776
2021-02-06,MB,Anti-S estimate,0.064780589,0.037314414,NA,NA,0.114949029
2021-02-13,MB,Anti-S estimate,0.072255228,0.042402867,NA,NA,0.124913176
2021-02-20,MB,Anti-S estimate,0.080786021,0.048435747,NA,NA,0.135797188
2021-02-27,MB,Anti-S estimate,0.090628363,0.055329581,NA,NA,0.148120605
2021-03-06,MB,Anti-S estimate,0.102097988,0.063748263,NA,NA,0.163159882
2021-03-13,MB,Anti-S estimate,0.115582499,0.073659653,NA,NA,0.179946479
2021-03-20,MB,Anti-S estimate,0.13155334,0.085148883,NA,NA,0.199014241
2021-03-27,MB,Anti-S estimate,0.150576172,0.099753375,NA,NA,0.222285351
2021-04-03,MB,Anti-S estimate,0.173315768,0.117173859,NA,NA,0.247694976
2021-04-10,MB,Anti-S estimate,0.2005289,0.138806155,NA,NA,0.278051987
2021-04-17,MB,Anti-S estimate,0.233035442,0.165231211,NA,NA,0.315420182
2021-04-24,MB,Anti-S estimate,0.271655115,0.197799248,NA,NA,0.358988449
2021-05-01,MB,Anti-S estimate,0.317070325,0.23848973,NA,NA,0.407377795
2021-05-08,MB,Anti-S estimate,0.369197276,0.285597098,NA,NA,0.461319192
2021-05-15,MB,Anti-S estimate,0.426973278,0.340031299,NA,NA,0.520225908
2021-05-22,MB,Anti-S estimate,0.488675554,0.399262213,NA,NA,0.580564556
2021-05-29,MB,Anti-S estimate,0.552102319,0.461737776,NA,NA,0.640930848
2021-06-05,MB,Anti-S estimate,0.614850654,0.524139554,NA,NA,0.699705244
2021-06-12,MB,Anti-S estimate,0.674619102,0.585368007,NA,NA,0.753626425
2021-06-19,MB,Anti-S estimate,0.729472174,0.643391097,NA,NA,0.802690654
2021-06-26,MB,Anti-S estimate,0.778034628,0.69374096,NA,NA,0.84436481
2021-07-03,MB,Anti-S estimate,0.81959001,0.739386194,NA,NA,0.87805974
2021-07-10,MB,Anti-S estimate,0.854062346,0.781300688,NA,NA,0.905509288
2021-07-17,MB,Anti-S estimate,0.88188951,0.815987638,NA,NA,0.927260423
2021-07-24,MB,Anti-S estimate,0.903834994,0.842676785,NA,NA,0.942849491
2021-07-31,MB,Anti-S estimate,0.9207984,0.864539708,NA,NA,0.954487405
2021-08-07,MB,Anti-S estimate,0.933667671,0.881789458,NA,NA,0.963066745
2021-08-14,MB,Anti-S estimate,0.943227168,0.89564717,NA,NA,0.969124875
2021-08-21,MB,Anti-S estimate,0.950113661,0.905910531,NA,NA,0.973177934
2021-08-28,MB,Anti-S estimate,0.954850799,0.913219995,NA,NA,0.9760374
2021-09-04,MB,Anti-S estimate,0.957969746,0.917952967,NA,NA,0.977818388
2021-09-11,MB,Anti-S estimate,0.959865522,0.921328224,NA,NA,0.978784958
2021-09-18,MB,Anti-S estimate,0.960807202,0.922968281,NA,NA,0.979320071
2021-09-25,MB,Anti-S estimate,0.96098387,0.923518962,NA,NA,0.979205624
2021-10-02,MB,Anti-S estimate,0.960536083,0.922608591,NA,NA,0.978727926
2021-10-09,MB,Anti-S estimate,0.959578359,0.92149056,NA,NA,0.978011077
2021-10-16,MB,Anti-S estimate,0.958216003,0.918887291,NA,NA,0.977170849
2021-10-23,MB,Anti-S estimate,0.956558098,0.91639161,NA,NA,0.976203322
2021-10-30,MB,Anti-S estimate,0.954727357,0.913961091,NA,NA,0.975205662
2021-11-06,MB,Anti-S estimate,0.952866723,0.911941907,NA,NA,0.974171907
2021-11-13,MB,Anti-S estimate,0.951142034,0.910699832,NA,NA,0.973147443
2021-11-20,MB,Anti-S estimate,0.949739793,0.9087255,NA,NA,0.972267125
2021-11-27,MB,Anti-S estimate,0.948859162,0.907919119,NA,NA,0.971632803
2021-12-04,MB,Anti-S estimate,0.948697679,0.907500068,NA,NA,0.971576181
2021-12-11,MB,Anti-S estimate,0.949431054,0.908843047,NA,NA,0.971911936
2021-12-18,MB,Anti-S estimate,0.951183862,0.911879456,NA,NA,0.972868026
2021-12-25,MB,Anti-S estimate,0.953863417,0.916281645,NA,NA,0.974431935
2022-01-01,MB,Anti-S estimate,0.957162651,0.921572591,NA,NA,0.976292332
2022-01-08,MB,Anti-S estimate,0.960780964,0.926996548,NA,NA,0.978427644
2022-01-15,MB,Anti-S estimate,0.964461374,0.933024556,NA,NA,0.980731482
2022-01-22,MB,Anti-S estimate,0.96800332,0.937981822,NA,NA,0.982833216
2022-01-29,MB,Anti-S estimate,0.971264341,0.943300474,NA,NA,0.984753481
2022-02-05,MB,Anti-S estimate,0.974153716,0.947939262,NA,NA,0.986399929
2022-02-12,MB,Anti-S estimate,0.976621422,0.952061438,NA,NA,0.987958349
2022-02-19,MB,Anti-S estimate,0.978646893,0.956026326,NA,NA,0.989051481
2022-02-26,MB,Anti-S estimate,0.980274547,0.959195113,NA,NA,0.98991476
2022-03-05,MB,Anti-S estimate,0.981597249,0.961957046,NA,NA,0.990631423
2022-03-12,MB,Anti-S estimate,0.982689891,0.964114574,NA,NA,0.99118712
2022-03-19,MB,Anti-S estimate,0.983611865,0.966079135,NA,NA,0.991745039
2022-03-26,MB,Anti-S estimate,0.984411611,0.967689674,NA,NA,0.992180718
2022-04-02,MB,Anti-S estimate,0.985129621,0.968923817,NA,NA,0.992642435
2022-04-09,MB,Anti-S estimate,0.98580028,0.97017461,NA,NA,0.993014098
2022-04-16,MB,Anti-S estimate,0.986452841,0.971415303,NA,NA,0.993426857
2022-04-23,MB,Anti-S estimate,0.987111299,0.972658828,NA,NA,0.993781525
2022-04-30,MB,Anti-S estimate,0.987781892,0.974003955,NA,NA,0.99422747
2022-05-07,MB,Anti-S estimate,0.988453978,0.975426882,NA,NA,0.994628399
2022-05-14,MB,Anti-S estimate,0.989117468,0.976947196,NA,NA,0.995020628
2022-05-21,MB,Anti-S estimate,0.989764086,0.978277315,NA,NA,0.995387242
2022-05-28,MB,Anti-S estimate,0.990387397,0.979300126,NA,NA,0.99579786
2022-06-04,MB,Anti-S estimate,0.99098266,0.980429144,NA,NA,0.996164951
2022-06-11,MB,Anti-S estimate,0.991546587,0.981479877,NA,NA,0.996497638
2022-06-18,MB,Anti-S estimate,0.99207703,0.982423323,NA,NA,0.99681317
2022-06-25,MB,Anti-S estimate,0.992572713,0.98316037,NA,NA,0.997066612
2022-07-02,MB,Anti-S estimate,0.993034827,0.983890229,NA,NA,0.997309479
2022-07-09,MB,Anti-S estimate,0.99346675,0.984817131,NA,NA,0.997517431
2022-07-16,MB,Anti-S estimate,0.993871577,0.985472364,NA,NA,0.997711373
2022-07-23,MB,Anti-S estimate,0.994252138,0.98620327,NA,NA,0.99789714
2022-07-30,MB,Anti-S estimate,0.994611075,0.986776591,NA,NA,0.998100321
2022-08-06,MB,Anti-S estimate,0.994950842,0.987426024,NA,NA,0.99826017
2022-08-13,MB,Anti-S estimate,0.995273662,0.987996848,NA,NA,0.998401416
2022-08-20,MB,Anti-S estimate,0.995581454,0.988652653,NA,NA,0.998550219
2022-08-27,MB,Anti-S estimate,0.995875711,0.989224861,NA,NA,0.998694789
2022-09-03,MB,Anti-S estimate,0.996156592,0.989912616,NA,NA,0.998828242
2022-09-10,MB,Anti-S estimate,0.996423154,0.99057388,NA,NA,0.998943673
2022-09-17,MB,Anti-S estimate,0.99667473,0.991242154,NA,NA,0.999045106
2022-09-24,MB,Anti-S estimate,0.996911046,0.991785109,NA,NA,0.999137583
2022-10-01,MB,Anti-S estimate,0.997132188,0.992259723,NA,NA,0.999218685
2022-10-08,MB,Anti-S estimate,0.997338535,0.992770556,NA,NA,0.999304284
2022-10-15,MB,Anti-S estimate,0.997530665,0.993245494,NA,NA,0.999378061
2022-10-22,MB,Anti-S estimate,0.997709256,0.993754948,NA,NA,0.999441244
2022-10-29,MB,Anti-S estimate,0.997874968,0.994157163,NA,NA,0.999491729
2022-11-05,MB,Anti-S estimate,0.998027835,0.994534206,NA,NA,0.999536378
2022-11-12,MB,Anti-S estimate,0.998167387,0.994914728,NA,NA,0.999578247
2022-11-19,MB,Anti-S estimate,0.998293604,0.995251531,NA,NA,0.999612333
2022-11-26,MB,Anti-S estimate,0.998406805,0.995515053,NA,NA,0.999641308
2022-12-03,MB,Anti-S estimate,0.998507481,0.995808073,NA,NA,0.999667263
2022-12-10,MB,Anti-S estimate,0.998596237,0.996045981,NA,NA,0.999693103
2022-12-17,MB,Anti-S estimate,0.998673718,0.996239664,NA,NA,0.999713966
